QUEST ID,BRANDMOSTUSED,30DAYBRAND,BRAND TYPE,,,,
97291138,104,1,Light brand,,,,
97336405,104,1,Light brand,,,,
97581298,104,1,Light brand,,,,
97660276,104,1,Light brand,,,,
97858946,104,1,Light brand,,,,
97875823,104,1,Light brand,,,,
98156578,104,1,Light brand,,,,
98503087,104,1,Light brand,,,,
98749725,104,1,Light brand,,,,
98782847,104,1,Light brand,,,,
98845868,104,1,Light brand,,,,
99051175,104,1,Light brand,,,,
99097026,104,1,Light brand,,,,
99132680,104,1,Light brand,,,,
99155808,104,1,Light brand,,,,
99313375,104,1,Light brand,,,,
99438865,104,1,Light brand,,,,
99506330,104,1,Light brand,,,,
99671037,104,1,Light brand,,,,
99810180,104,1,Light brand,,,,
99856828,104,1,Light brand,,,,
99858667,104,1,Light brand,,,,
11986956,104,2,Ultra light,,,,
13121420,104,2,Ultra light,,,,
13141376,104,2,Ultra light,,,,
14025710,104,2,Ultra light,,,,
17253447,104,2,Ultra light,,,,
19192755,104,2,Ultra light,,,,
19903810,104,2,Ultra light,,,,
24919536,104,2,Ultra light,,,,
25387693,104,2,Ultra light,,,,
27613029,104,2,Ultra light,,,,
28572397,104,2,Ultra light,,,,
30655165,104,2,Ultra light,,,,
31954639,104,2,Ultra light,,,,
33119314,104,2,Ultra light,,,,
35077573,104,2,Ultra light,,,,
35228883,104,2,Ultra light,,,,
36301590,104,2,Ultra light,,,,
37342226,104,2,Ultra light,,,,
37402513,104,2,Ultra light,,,,
37654906,104,2,Ultra light,,,,
47486277,104,2,Ultra light,,,,
49773908,104,2,Ultra light,,,,
51086258,104,2,Ultra light,,,,
51985216,104,2,Ultra light,,,,
53557889,104,2,Ultra light,,,,
57217666,104,2,Ultra light,,,,
57332949,104,2,Ultra light,,,,
57817517,104,2,Ultra light,,,,
61006115,104,2,Ultra light,,,,
63273235,104,2,Ultra light,,,,
63311355,104,2,Ultra light,,,,
67027666,104,2,Ultra light,,,,
68325576,104,2,Ultra light,,,,
71007949,104,2,Ultra light,,,,
73474276,104,2,Ultra light,,,,
77088230,104,2,Ultra light,,,,
77735979,104,2,Ultra light,,,,
81355397,104,2,Ultra light,,,,
81584573,104,2,Ultra light,,,,
81631517,104,2,Ultra light,,,,
83255429,104,2,Ultra light,,,,
83420354,104,2,Ultra light,,,,
87814429,104,2,Ultra light,,,,
89179258,104,2,Ultra light,,,,
89292759,104,2,Ultra light,,,,
89861877,104,2,Ultra light,,,,
90529157,104,2,Ultra light,,,,
91578765,104,2,Ultra light,,,,
93610255,104,2,Ultra light,,,,
95674986,104,2,Ultra light,,,,
97197546,104,2,Ultra light,,,,
11672994,104,3,Medium,,,,
11754174,104,3,Medium,,,,
12269403,104,3,Medium,,,,
12326610,104,3,Medium,,,,
13479580,104,3,Medium,,,,
13524304,104,3,Medium,,,,
14037945,104,3,Medium,,,,
14262764,104,3,Medium,,,,
15216229,104,3,Medium,,,,
16772986,104,3,Medium,,,,
16929119,104,3,Medium,,,,
17747383,104,3,Medium,,,,
18965555,104,3,Medium,,,,
19014625,104,3,Medium,,,,
19216553,104,3,Medium,,,,
19361385,104,3,Medium,,,,
19971847,104,3,Medium,,,,
20841256,104,3,Medium,,,,
20889620,104,3,Medium,,,,
21285446,104,3,Medium,,,,
21605008,104,3,Medium,,,,
22560458,104,3,Medium,,,,
23172467,104,3,Medium,,,,
23794909,104,3,Medium,,,,
24452943,104,3,Medium,,,,
25116975,104,3,Medium,,,,
27745727,104,3,Medium,,,,
28312380,104,3,Medium,,,,
28680877,104,3,Medium,,,,
29006903,104,3,Medium,,,,
29072290,104,3,Medium,,,,
29690220,104,3,Medium,,,,
29845288,104,3,Medium,,,,
29848074,104,3,Medium,,,,
29910364,104,3,Medium,,,,
30220177,104,3,Medium,,,,
31092905,104,3,Medium,,,,
31544977,104,3,Medium,,,,
31889574,104,3,Medium,,,,
32464819,104,3,Medium,,,,
33685175,104,3,Medium,,,,
34692755,104,3,Medium,,,,
37218369,104,3,Medium,,,,
38044207,104,3,Medium,,,,
38536173,104,3,Medium,,,,
39299647,104,3,Medium,,,,
39677879,104,3,Medium,,,,
39994538,104,3,Medium,,,,
41394516,104,3,Medium,,,,
41628944,104,3,Medium,,,,
41989955,104,3,Medium,,,,
44235148,104,3,Medium,,,,
44379400,104,3,Medium,,,,
44528844,104,3,Medium,,,,
44682996,104,3,Medium,,,,
44789044,104,3,Medium,,,,
45062028,104,3,Medium,,,,
50310366,104,3,Medium,,,,
50753226,104,3,Medium,,,,
51444237,104,3,Medium,,,,
52104756,104,3,Medium,,,,
53606757,104,3,Medium,,,,
53708270,104,3,Medium,,,,
54786880,104,3,Medium,,,,
55076648,104,3,Medium,,,,
55432214,104,3,Medium,,,,
55523959,104,3,Medium,,,,
56247499,104,3,Medium,,,,
56280776,104,3,Medium,,,,
56797760,104,3,Medium,,,,
57180837,104,3,Medium,,,,
58366820,104,3,Medium,,,,
59393409,104,3,Medium,,,,
60238875,104,3,Medium,,,,
60490886,104,3,Medium,,,,
61824474,104,3,Medium,,,,
63042517,104,3,Medium,,,,
63672370,104,3,Medium,,,,
64109767,104,3,Medium,,,,
65139099,104,3,Medium,,,,
65188127,104,3,Medium,,,,
65296566,104,3,Medium,,,,
65494844,104,3,Medium,,,,
65676867,104,3,Medium,,,,
66645484,104,3,Medium,,,,
67105918,104,3,Medium,,,,
67477235,104,3,Medium,,,,
69309099,104,3,Medium,,,,
69774950,104,3,Medium,,,,
69857475,104,3,Medium,,,,
69978566,104,3,Medium,,,,
71467267,104,3,Medium,,,,
71923025,104,3,Medium,,,,
72075344,104,3,Medium,,,,
72291710,104,3,Medium,,,,
73169356,104,3,Medium,,,,
73191220,104,3,Medium,,,,
73363358,104,3,Medium,,,,
73643698,104,3,Medium,,,,
73955138,104,3,Medium,,,,
74976093,104,3,Medium,,,,
75570979,104,3,Medium,,,,
76612205,104,3,Medium,,,,
77298333,104,3,Medium,,,,
77305489,104,3,Medium,,,,
77741687,104,3,Medium,,,,
77886628,104,3,Medium,,,,
78543663,104,3,Medium,,,,
78823508,104,3,Medium,,,,
80867577,104,3,Medium,,,,
81297609,104,3,Medium,,,,
81556838,104,3,Medium,,,,
82077376,104,3,Medium,,,,
82412849,104,3,Medium,,,,
83020228,104,3,Medium,,,,
83077328,104,3,Medium,,,,
83433583,104,3,Medium,,,,
83995120,104,3,Medium,,,,
84181857,104,3,Medium,,,,
85088359,104,3,Medium,,,,
85739407,104,3,Medium,,,,
85977087,104,3,Medium,,,,
87056809,104,3,Medium,,,,
87403210,104,3,Medium,,,,
87965946,104,3,Medium,,,,
88437903,104,3,Medium,,,,
89358255,104,3,Medium,,,,
89459348,104,3,Medium,,,,
89494120,104,3,Medium,,,,
90098243,104,3,Medium,,,,
90424476,104,3,Medium,,,,
91581565,104,3,Medium,,,,
91652425,104,3,Medium,,,,
93624025,104,3,Medium,,,,
93743405,104,3,Medium,,,,
95000408,104,3,Medium,,,,
95040357,104,3,Medium,,,,
95114089,104,3,Medium,,,,
95174818,104,3,Medium,,,,
95384816,104,3,Medium,,,,
97366289,104,3,Medium,,,,
99488558,104,3,Medium,,,,
99712689,104,3,Medium,,,,
11106464,104,4,full flavoured,,,,
11199958,104,4,full flavoured,,,,
11398854,104,4,full flavoured,,,,
11524258,104,4,full flavoured,,,,
11630235,104,4,full flavoured,,,,
11982005,104,4,full flavoured,,,,
12147388,104,4,full flavoured,,,,
12736293,104,4,full flavoured,,,,
13241135,104,4,full flavoured,,,,
13251676,104,4,full flavoured,,,,
13299060,104,4,full flavoured,,,,
13850966,104,4,full flavoured,,,,
13876264,104,4,full flavoured,,,,
13956406,104,4,full flavoured,,,,
14228138,104,4,full flavoured,,,,
14242469,104,4,full flavoured,,,,
14480677,104,4,full flavoured,,,,
14743193,104,4,full flavoured,,,,
15024287,104,4,full flavoured,,,,
15127044,104,4,full flavoured,,,,
15584924,104,4,full flavoured,,,,
15586805,104,4,full flavoured,,,,
15612696,104,4,full flavoured,,,,
15678470,104,4,full flavoured,,,,
15841937,104,4,full flavoured,,,,
15853440,104,4,full flavoured,,,,
15900418,104,4,full flavoured,,,,
16153877,104,4,full flavoured,,,,
16224158,104,4,full flavoured,,,,
16360688,104,4,full flavoured,,,,
17002845,104,4,full flavoured,,,,
17299993,104,4,full flavoured,,,,
17367477,104,4,full flavoured,,,,
17425524,104,4,full flavoured,,,,
17427339,104,4,full flavoured,,,,
17562407,104,4,full flavoured,,,,
17635866,104,4,full flavoured,,,,
17643569,104,4,full flavoured,,,,
17829920,104,4,full flavoured,,,,
18246267,104,4,full flavoured,,,,
18646057,104,4,full flavoured,,,,
18804613,104,4,full flavoured,,,,
18972437,104,4,full flavoured,,,,
19230624,104,4,full flavoured,,,,
19303314,104,4,full flavoured,,,,
19518116,104,4,full flavoured,,,,
19590669,104,4,full flavoured,,,,
19649098,104,4,full flavoured,,,,
19958785,104,4,full flavoured,,,,
19978240,104,4,full flavoured,,,,
20450574,104,4,full flavoured,,,,
20478077,104,4,full flavoured,,,,
21004658,104,4,full flavoured,,,,
21011503,104,4,full flavoured,,,,
21017359,104,4,full flavoured,,,,
21122379,104,4,full flavoured,,,,
21300239,104,4,full flavoured,,,,
21313133,104,4,full flavoured,,,,
21329228,104,4,full flavoured,,,,
21451247,104,4,full flavoured,,,,
21577949,104,4,full flavoured,,,,
21689268,104,4,full flavoured,,,,
21859076,104,4,full flavoured,,,,
22631743,104,4,full flavoured,,,,
22950640,104,4,full flavoured,,,,
23003813,104,4,full flavoured,,,,
23061209,104,4,full flavoured,,,,
23089670,104,4,full flavoured,,,,
23145015,104,4,full flavoured,,,,
23493256,104,4,full flavoured,,,,
23627250,104,4,full flavoured,,,,
23635028,104,4,full flavoured,,,,
23698366,104,4,full flavoured,,,,
23782180,104,4,full flavoured,,,,
24498258,104,4,full flavoured,,,,
24994837,104,4,full flavoured,,,,
25025357,104,4,full flavoured,,,,
25044190,104,4,full flavoured,,,,
25247386,104,4,full flavoured,,,,
25316385,104,4,full flavoured,,,,
25418180,104,4,full flavoured,,,,
25458746,104,4,full flavoured,,,,
25497579,104,4,full flavoured,,,,
25609217,104,4,full flavoured,,,,
25798544,104,4,full flavoured,,,,
25941946,104,4,full flavoured,,,,
26283840,104,4,full flavoured,,,,
26623586,104,4,full flavoured,,,,
27348488,104,4,full flavoured,,,,
27551734,104,4,full flavoured,,,,
27908305,104,4,full flavoured,,,,
28271955,104,4,full flavoured,,,,
28449873,104,4,full flavoured,,,,
28603945,104,4,full flavoured,,,,
28673787,104,4,full flavoured,,,,
29022267,104,4,full flavoured,,,,
29048243,104,4,full flavoured,,,,
29570529,104,4,full flavoured,,,,
29677983,104,4,full flavoured,,,,
29693813,104,4,full flavoured,,,,
29989700,104,4,full flavoured,,,,
30348948,104,4,full flavoured,,,,
30394870,104,4,full flavoured,,,,
30424735,104,4,full flavoured,,,,
30781917,104,4,full flavoured,,,,
30881087,104,4,full flavoured,,,,
31316928,104,4,full flavoured,,,,
31408999,104,4,full flavoured,,,,
31615565,104,4,full flavoured,,,,
31687373,104,4,full flavoured,,,,
31756229,104,4,full flavoured,,,,
31768816,104,4,full flavoured,,,,
31787008,104,4,full flavoured,,,,
31794755,104,4,full flavoured,,,,
31829585,104,4,full flavoured,,,,
31864224,104,4,full flavoured,,,,
32042188,104,4,full flavoured,,,,
32402973,104,4,full flavoured,,,,
32444623,104,4,full flavoured,,,,
32813427,104,4,full flavoured,,,,
33109050,104,4,full flavoured,,,,
33309885,104,4,full flavoured,,,,
33324093,104,4,full flavoured,,,,
33386703,104,4,full flavoured,,,,
33391574,104,4,full flavoured,,,,
33526086,104,4,full flavoured,,,,
33554050,104,4,full flavoured,,,,
33636905,104,4,full flavoured,,,,
33650590,104,4,full flavoured,,,,
33786193,104,4,full flavoured,,,,
33839846,104,4,full flavoured,,,,
33913865,104,4,full flavoured,,,,
33925783,104,4,full flavoured,,,,
34138845,104,4,full flavoured,,,,
34143643,104,4,full flavoured,,,,
35126323,104,4,full flavoured,,,,
35148003,104,4,full flavoured,,,,
35194223,104,4,full flavoured,,,,
35241394,104,4,full flavoured,,,,
35341695,104,4,full flavoured,,,,
35401627,104,4,full flavoured,,,,
35544409,104,4,full flavoured,,,,
35734947,104,4,full flavoured,,,,
35794145,104,4,full flavoured,,,,
35853186,104,4,full flavoured,,,,
36377580,104,4,full flavoured,,,,
36491670,104,4,full flavoured,,,,
36589535,104,4,full flavoured,,,,
36838826,104,4,full flavoured,,,,
37277448,104,4,full flavoured,,,,
37283717,104,4,full flavoured,,,,
37370885,104,4,full flavoured,,,,
37441023,104,4,full flavoured,,,,
38745369,104,4,full flavoured,,,,
38868997,104,4,full flavoured,,,,
39134118,104,4,full flavoured,,,,
39164587,104,4,full flavoured,,,,
39170965,104,4,full flavoured,,,,
39191925,104,4,full flavoured,,,,
39283943,104,4,full flavoured,,,,
39468503,104,4,full flavoured,,,,
39507023,104,4,full flavoured,,,,
41019537,104,4,full flavoured,,,,
41101334,104,4,full flavoured,,,,
41260498,104,4,full flavoured,,,,
41287115,104,4,full flavoured,,,,
41319776,104,4,full flavoured,,,,
41536143,104,4,full flavoured,,,,
41548334,104,4,full flavoured,,,,
41598570,104,4,full flavoured,,,,
41753136,104,4,full flavoured,,,,
42171133,104,4,full flavoured,,,,
42443029,104,4,full flavoured,,,,
42561730,104,4,full flavoured,,,,
42593826,104,4,full flavoured,,,,
42623106,104,4,full flavoured,,,,
42992368,104,4,full flavoured,,,,
43067268,104,4,full flavoured,,,,
43097416,104,4,full flavoured,,,,
43428468,104,4,full flavoured,,,,
43526299,104,4,full flavoured,,,,
43670423,104,4,full flavoured,,,,
43777640,104,4,full flavoured,,,,
43852485,104,4,full flavoured,,,,
43999897,104,4,full flavoured,,,,
44553843,104,4,full flavoured,,,,
45143430,104,4,full flavoured,,,,
45158333,104,4,full flavoured,,,,
45161217,104,4,full flavoured,,,,
45258583,104,4,full flavoured,,,,
45338046,104,4,full flavoured,,,,
45526203,104,4,full flavoured,,,,
45632195,104,4,full flavoured,,,,
46043015,104,4,full flavoured,,,,
46899160,104,4,full flavoured,,,,
47229150,104,4,full flavoured,,,,
47719899,104,4,full flavoured,,,,
48012490,104,4,full flavoured,,,,
48290218,104,4,full flavoured,,,,
48303338,104,4,full flavoured,,,,
49247803,104,4,full flavoured,,,,
49271884,104,4,full flavoured,,,,
50241198,104,4,full flavoured,,,,
50355128,104,4,full flavoured,,,,
50844745,104,4,full flavoured,,,,
50995060,104,4,full flavoured,,,,
50998234,104,4,full flavoured,,,,
51106204,104,4,full flavoured,,,,
51121657,104,4,full flavoured,,,,
51167060,104,4,full flavoured,,,,
51186696,104,4,full flavoured,,,,
51285215,104,4,full flavoured,,,,
51327936,104,4,full flavoured,,,,
51376215,104,4,full flavoured,,,,
51446788,104,4,full flavoured,,,,
51602958,104,4,full flavoured,,,,
51663758,104,4,full flavoured,,,,
51690555,104,4,full flavoured,,,,
51706748,104,4,full flavoured,,,,
51836976,104,4,full flavoured,,,,
51840176,104,4,full flavoured,,,,
51873756,104,4,full flavoured,,,,
51884900,104,4,full flavoured,,,,
51901269,104,4,full flavoured,,,,
52157514,104,4,full flavoured,,,,
52180707,104,4,full flavoured,,,,
53261765,104,4,full flavoured,,,,
53329374,104,4,full flavoured,,,,
53444410,104,4,full flavoured,,,,
53496938,104,4,full flavoured,,,,
53529863,104,4,full flavoured,,,,
53602665,104,4,full flavoured,,,,
53703630,104,4,full flavoured,,,,
53983518,104,4,full flavoured,,,,
54412136,104,4,full flavoured,,,,
54520758,104,4,full flavoured,,,,
54860979,104,4,full flavoured,,,,
55030467,104,4,full flavoured,,,,
55033088,104,4,full flavoured,,,,
55066093,104,4,full flavoured,,,,
55184346,104,4,full flavoured,,,,
55556346,104,4,full flavoured,,,,
55650046,104,4,full flavoured,,,,
55693405,104,4,full flavoured,,,,
55784084,104,4,full flavoured,,,,
55791896,104,4,full flavoured,,,,
55813869,104,4,full flavoured,,,,
55886276,104,4,full flavoured,,,,
56072527,104,4,full flavoured,,,,
56096755,104,4,full flavoured,,,,
56534175,104,4,full flavoured,,,,
56642843,104,4,full flavoured,,,,
56731316,104,4,full flavoured,,,,
56882334,104,4,full flavoured,,,,
56921755,104,4,full flavoured,,,,
57112947,104,4,full flavoured,,,,
57136793,104,4,full flavoured,,,,
57170763,104,4,full flavoured,,,,
57190087,104,4,full flavoured,,,,
57235967,104,4,full flavoured,,,,
57344904,104,4,full flavoured,,,,
57523340,104,4,full flavoured,,,,
57589464,104,4,full flavoured,,,,
57652600,104,4,full flavoured,,,,
57698195,104,4,full flavoured,,,,
57741598,104,4,full flavoured,,,,
57810039,104,4,full flavoured,,,,
58154960,104,4,full flavoured,,,,
58383018,104,4,full flavoured,,,,
58631778,104,4,full flavoured,,,,
58776907,104,4,full flavoured,,,,
59197743,104,4,full flavoured,,,,
59385753,104,4,full flavoured,,,,
59394809,104,4,full flavoured,,,,
59609946,104,4,full flavoured,,,,
59636690,104,4,full flavoured,,,,
59682975,104,4,full flavoured,,,,
59708145,104,4,full flavoured,,,,
59728647,104,4,full flavoured,,,,
59951066,104,4,full flavoured,,,,
60453350,104,4,full flavoured,,,,
60464037,104,4,full flavoured,,,,
60466664,104,4,full flavoured,,,,
61001800,104,4,full flavoured,,,,
61004154,104,4,full flavoured,,,,
61042800,104,4,full flavoured,,,,
61064888,104,4,full flavoured,,,,
61076117,104,4,full flavoured,,,,
61306608,104,4,full flavoured,,,,
61463240,104,4,full flavoured,,,,
61498354,104,4,full flavoured,,,,
61683115,104,4,full flavoured,,,,
61706847,104,4,full flavoured,,,,
61720103,104,4,full flavoured,,,,
61871380,104,4,full flavoured,,,,
61920748,104,4,full flavoured,,,,
62051026,104,4,full flavoured,,,,
62322580,104,4,full flavoured,,,,
62494708,104,4,full flavoured,,,,
62630960,104,4,full flavoured,,,,
63121487,104,4,full flavoured,,,,
63288378,104,4,full flavoured,,,,
63384549,104,4,full flavoured,,,,
63413424,104,4,full flavoured,,,,
63435935,104,4,full flavoured,,,,
63708086,104,4,full flavoured,,,,
63941089,104,4,full flavoured,,,,
64388245,104,4,full flavoured,,,,
64426949,104,4,full flavoured,,,,
65008235,104,4,full flavoured,,,,
65102143,104,4,full flavoured,,,,
65156409,104,4,full flavoured,,,,
65249610,104,4,full flavoured,,,,
65411179,104,4,full flavoured,,,,
65466445,104,4,full flavoured,,,,
65510297,104,4,full flavoured,,,,
65848156,104,4,full flavoured,,,,
65878940,104,4,full flavoured,,,,
65936385,104,4,full flavoured,,,,
66896794,104,4,full flavoured,,,,
67046150,104,4,full flavoured,,,,
67107154,104,4,full flavoured,,,,
67157403,104,4,full flavoured,,,,
67175920,104,4,full flavoured,,,,
67496776,104,4,full flavoured,,,,
67806099,104,4,full flavoured,,,,
67814957,104,4,full flavoured,,,,
68592433,104,4,full flavoured,,,,
68756867,104,4,full flavoured,,,,
69075779,104,4,full flavoured,,,,
69103630,104,4,full flavoured,,,,
69144560,104,4,full flavoured,,,,
69490547,104,4,full flavoured,,,,
69617814,104,4,full flavoured,,,,
69654774,104,4,full flavoured,,,,
69961103,104,4,full flavoured,,,,
70486619,104,4,full flavoured,,,,
70864229,104,4,full flavoured,,,,
71110258,104,4,full flavoured,,,,
71417088,104,4,full flavoured,,,,
71503604,104,4,full flavoured,,,,
72558054,104,4,full flavoured,,,,
73019244,104,4,full flavoured,,,,
73144770,104,4,full flavoured,,,,
73353774,104,4,full flavoured,,,,
73498140,104,4,full flavoured,,,,
73511415,104,4,full flavoured,,,,
73708256,104,4,full flavoured,,,,
73767726,104,4,full flavoured,,,,
73817948,104,4,full flavoured,,,,
73825047,104,4,full flavoured,,,,
74262108,104,4,full flavoured,,,,
74373314,104,4,full flavoured,,,,
75029483,104,4,full flavoured,,,,
75399286,104,4,full flavoured,,,,
75400388,104,4,full flavoured,,,,
75616388,104,4,full flavoured,,,,
75624944,104,4,full flavoured,,,,
76304433,104,4,full flavoured,,,,
